"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"01.03.2023","1.719,88","1.728,47","1.731,86","1.717,91","","-0,39%"
"28.02.2023","1.726,63","1.712,35","1.729,08","1.701,27","","0,92%"
"27.02.2023","1.710,96","1.718,01","1.719,84","1.710,98","","-0,33%"
"24.02.2023","1.716,56","1.719,36","1.724,65","1.714,50","","-0,08%"
"23.02.2023","1.718,01","1.723,25","1.726,94","1.714,77","","-0,28%"
"22.02.2023","1.722,77","1.723,22","1.734,47","1.719,65","","0,00%"
"21.02.2023","1.722,83","1.723,23","1.729,53","1.714,27","","-0,01%"
"20.02.2023","1.722,95","1.722,98","1.730,06","1.720,11","","0,08%"
"17.02.2023","1.721,51","1.720,15","1.725,27","1.709,23","","0,13%"
"16.02.2023","1.719,29","1.717,31","1.725,99","1.710,61","","0,19%"
"15.02.2023","1.715,99","1.727,35","1.733,31","1.708,71","","-0,58%"
"14.02.2023","1.726,02","1.728,63","1.736,42","1.719,30","","-0,13%"
"13.02.2023","1.728,26","1.746,30","1.748,49","1.726,42","","-0,99%"
"10.02.2023","1.745,61","1.733,77","1.747,96","1.727,92","","0,75%"
"09.02.2023","1.732,60","1.751,01","1.754,75","1.731,86","","-1,02%"
"08.02.2023","1.750,43","1.746,21","1.754,10","1.743,65","","0,28%"
"07.02.2023","1.745,54","1.741,61","1.758,54","1.740,44","","0,30%"
"06.02.2023","1.740,40","1.729,14","1.745,41","1.724,45","","0,73%"
"03.02.2023","1.727,81","1.752,71","1.761,18","1.719,88","","-1,39%"
"02.02.2023","1.752,17","1.774,12","1.782,00","1.751,39","","-1,20%"
"01.02.2023","1.773,45","1.775,10","1.778,72","1.759,48","","-0,08%"
"31.01.2023","1.774,92","1.773,15","1.778,36","1.753,94","","0,15%"
"30.01.2023","1.772,21","1.773,03","1.779,13","1.763,83","","-0,04%"
"27.01.2023","1.772,91","1.771,12","1.780,31","1.766,08","","0,13%"
"26.01.2023","1.770,61","1.782,62","1.785,64","1.768,07","","-0,64%"
"25.01.2023","1.781,95","1.778,88","1.784,81","1.766,70","","0,16%"
"24.01.2023","1.779,11","1.776,04","1.785,09","1.768,18","","0,21%"
"23.01.2023","1.775,37","1.774,36","1.778,56","1.758,76","","0,05%"
"20.01.2023","1.774,48","1.784,28","1.785,30","1.773,95","","-0,51%"
"19.01.2023","1.783,57","1.764,53","1.786,18","1.759,61","","1,12%"
"18.01.2023","1.763,77","1.769,05","1.774,47","1.759,77","","-0,28%"
"17.01.2023","1.768,68","1.772,90","1.773,96","1.757,92","","-0,23%"
"16.01.2023","1.772,68","1.772,61","1.775,67","1.764,97","","0,00%"
"13.01.2023","1.772,72","1.746,17","1.775,32","1.745,93","","1,55%"
"12.01.2023","1.745,59","1.743,57","1.759,36","1.737,37","","0,20%"
"11.01.2023","1.742,09","1.747,89","1.757,76","1.735,24","","-0,17%"
"10.01.2023","1.744,99","1.745,42","1.751,77","1.741,07","","0,05%"
"09.01.2023","1.744,14","1.754,32","1.761,35","1.738,96","","-0,47%"
"06.01.2023","1.752,32","1.742,15","1.762,88","1.739,65","","0,61%"
"05.01.2023","1.741,75","1.750,24","1.751,76","1.733,25","","-0,45%"
"04.01.2023","1.749,60","1.745,14","1.756,13","1.740,17","","0,35%"
"03.01.2023","1.743,51","1.710,46","1.748,37","1.708,85","","1,97%"
"02.01.2023","1.709,82","1.705,01","1.712,62","1.703,35","","0,34%"
"30.12.2022","1.704,09","1.702,30","1.712,59","1.696,75","","0,14%"
"29.12.2022","1.701,71","1.701,57","1.708,00","1.695,38","","0,12%"
"28.12.2022","1.699,59","1.704,57","1.706,48","1.691,01","","-0,21%"
"27.12.2022","1.703,19","1.690,48","1.721,42","1.688,54","","0,80%"
"26.12.2022","1.689,65","1.694,62","1.695,82","1.690,40","","-0,21%"
"23.12.2022","1.693,28","1.689,99","1.698,15","1.688,36","","0,28%"
"22.12.2022","1.688,49","1.710,74","1.714,60","1.686,41","","-1,27%"
"21.12.2022","1.710,17","1.710,95","1.717,19","1.705,60","","0,00%"
"20.12.2022","1.710,18","1.685,44","1.714,63","1.681,23","","1,53%"
"19.12.2022","1.684,40","1.692,39","1.694,57","1.682,13","","-0,52%"
"16.12.2022","1.693,12","1.674,05","1.694,71","1.666,84","","1,28%"
"15.12.2022","1.671,64","1.691,75","1.694,74","1.659,94","","-1,16%"
"14.12.2022","1.691,22","1.703,19","1.705,58","1.682,58","","-0,63%"
"13.12.2022","1.701,92","1.690,56","1.714,49","1.684,46","","0,71%"
"12.12.2022","1.689,95","1.706,73","1.707,36","1.688,42","","-0,91%"
"09.12.2022","1.705,54","1.694,57","1.712,49","1.693,28","","0,68%"
"08.12.2022","1.694,09","1.700,06","1.702,59","1.692,43","","-0,33%"
"07.12.2022","1.699,69","1.690,05","1.703,55","1.683,21","","0,66%"
"06.12.2022","1.688,61","1.686,21","1.694,57","1.682,45","","0,21%"
"05.12.2022","1.685,14","1.709,65","1.712,07","1.682,09","","-1,19%"
"02.12.2022","1.705,37","1.713,36","1.714,37","1.696,39","","-0,43%"
"01.12.2022","1.712,67","1.700,00","1.720,32","1.697,66","","0,84%"
"30.11.2022","1.698,40","1.693,99","1.703,26","1.688,57","","0,29%"
"29.11.2022","1.693,56","1.684,05","1.697,10","1.681,72","","0,61%"
"28.11.2022","1.683,37","1.691,82","1.693,77","1.672,16","","-0,32%"
"25.11.2022","1.688,76","1.686,29","1.690,40","1.679,99","","0,17%"
"24.11.2022","1.685,84","1.682,75","1.692,46","1.679,14","","0,22%"
"23.11.2022","1.682,21","1.688,75","1.690,67","1.673,69","","-0,34%"
"22.11.2022","1.688,02","1.696,77","1.704,64","1.686,18","","-0,46%"
"21.11.2022","1.695,84","1.696,03","1.704,80","1.691,42","","0,07%"
"18.11.2022","1.694,66","1.698,92","1.705,30","1.691,01","","-0,23%"
"17.11.2022","1.698,51","1.706,58","1.709,46","1.697,17","","-0,44%"
"16.11.2022","1.706,04","1.719,96","1.721,41","1.704,90","","-0,73%"
"15.11.2022","1.718,66","1.714,63","1.732,78","1.699,77","","0,36%"
"14.11.2022","1.712,56","1.708,40","1.719,46","1.701,81","","0,15%"
"11.11.2022","1.710,02","1.719,66","1.725,93","1.702,91","","-0,50%"
"10.11.2022","1.718,69","1.704,52","1.734,62","1.700,88","","0,89%"
"09.11.2022","1.703,54","1.700,48","1.712,55","1.693,04","","0,23%"
"08.11.2022","1.699,55","1.672,10","1.704,56","1.667,48","","1,68%"
"07.11.2022","1.671,51","1.696,46","1.698,43","1.669,59","","-0,91%"
"04.11.2022","1.686,94","1.670,02","1.691,90","1.669,05","","1,10%"
"03.11.2022","1.668,56","1.665,48","1.673,66","1.658,00","","0,21%"
"02.11.2022","1.665,02","1.668,82","1.676,90","1.663,22","","-0,21%"
"01.11.2022","1.668,51","1.652,35","1.671,31","1.649,73","","1,02%"
"31.10.2022","1.651,69","1.651,51","1.660,22","1.646,94","","0,13%"
"28.10.2022","1.649,59","1.668,93","1.670,22","1.646,80","","-1,10%"
"27.10.2022","1.667,87","1.651,65","1.669,98","1.648,90","","1,03%"
"26.10.2022","1.650,88","1.658,29","1.671,46","1.649,33","","-0,42%"
"25.10.2022","1.657,92","1.670,06","1.674,48","1.657,02","","-0,74%"
"24.10.2022","1.670,36","1.680,01","1.691,35","1.664,03","","-0,55%"
"21.10.2022","1.679,53","1.663,90","1.682,64","1.655,02","","1,01%"
"20.10.2022","1.662,71","1.666,44","1.674,13","1.661,41","","-0,21%"
"19.10.2022","1.666,15","1.676,40","1.677,44","1.664,62","","-0,56%"
"18.10.2022","1.675,55","1.677,19","1.685,29","1.672,98","","-0,04%"
"17.10.2022","1.676,23","1.688,36","1.709,16","1.673,09","","-0,84%"
"14.10.2022","1.690,40","1.705,11","1.709,13","1.686,82","","-0,81%"
"13.10.2022","1.704,12","1.723,86","1.726,99","1.693,80","","-1,08%"
"12.10.2022","1.722,73","1.716,73","1.728,86","1.713,86","","0,44%"
"11.10.2022","1.715,25","1.720,02","1.727,31","1.711,43","","-0,23%"
"10.10.2022","1.719,20","1.740,65","1.746,98","1.715,27","","-1,09%"
"07.10.2022","1.738,11","1.747,51","1.754,09","1.736,62","","-0,47%"
"06.10.2022","1.746,34","1.736,73","1.751,59","1.731,49","","0,63%"
"05.10.2022","1.735,42","1.728,52","1.737,84","1.716,67","","0,44%"
"04.10.2022","1.727,77","1.729,77","1.734,20","1.719,54","","-0,05%"
"03.10.2022","1.728,72","1.694,57","1.732,96","1.692,38","","2,10%"
"30.09.2022","1.693,14","1.691,76","1.714,75","1.688,91","","0,13%"
"29.09.2022","1.690,96","1.705,10","1.711,90","1.689,97","","-0,77%"
"28.09.2022","1.704,10","1.698,12","1.723,03","1.689,54","","0,44%"
"27.09.2022","1.696,63","1.687,77","1.704,98","1.687,18","","0,59%"
"26.09.2022","1.686,60","1.697,57","1.709,83","1.686,89","","-0,52%"
"23.09.2022","1.695,37","1.698,67","1.708,76","1.681,59","","-0,16%"
"22.09.2022","1.698,14","1.701,46","1.706,00","1.683,09","","-0,15%"
"21.09.2022","1.700,77","1.669,71","1.705,99","1.667,34","","1,90%"
"20.09.2022","1.669,01","1.671,93","1.676,14","1.663,15","","-0,15%"
"19.09.2022","1.671,44","1.673,30","1.676,72","1.661,74","","-0,01%"
"16.09.2022","1.671,68","1.664,68","1.680,38","1.659,84","","0,47%"
"15.09.2022","1.663,82","1.700,92","1.702,60","1.660,15","","-2,11%"
"14.09.2022","1.699,71","1.706,99","1.709,49","1.697,62","","-0,39%"
"13.09.2022","1.706,35","1.704,05","1.708,57","1.686,53","","0,20%"
"12.09.2022","1.702,91","1.703,42","1.714,43","1.690,19","","-0,36%"
"09.09.2022","1.709,04","1.708,87","1.719,71","1.702,20","","0,05%"
"08.09.2022","1.708,26","1.717,89","1.725,70","1.706,42","","-0,51%"
"07.09.2022","1.716,99","1.718,66","1.724,53","1.710,77","","-0,03%"
"06.09.2022","1.717,42","1.721,44","1.733,52","1.714,82","","-0,17%"
"05.09.2022","1.720,31","1.721,05","1.734,76","1.719,32","","0,04%"
"02.09.2022","1.719,56","1.707,04","1.721,99","1.702,03","","0,78%"
"01.09.2022","1.706,33","1.700,90","1.709,48","1.693,71","","0,40%"
"31.08.2022","1.699,52","1.721,67","1.722,41","1.700,52","","-1,22%"
"30.08.2022","1.720,44","1.737,62","1.739,88","1.718,13","","-0,95%"
"29.08.2022","1.736,86","1.740,74","1.747,42","1.725,46","","-0,34%"
"26.08.2022","1.742,79","1.763,10","1.766,26","1.733,23","","-1,10%"
"25.08.2022","1.762,22","1.757,24","1.769,40","1.753,26","","0,34%"
"24.08.2022","1.756,26","1.753,42","1.763,04","1.750,58","","0,19%"
"23.08.2022","1.752,90","1.746,38","1.756,19","1.743,97","","0,41%"
"22.08.2022","1.745,74","1.740,97","1.749,90","1.727,59","","0,42%"
"19.08.2022","1.738,38","1.742,74","1.748,32","1.736,40","","-0,22%"
"18.08.2022","1.742,16","1.732,29","1.746,44","1.730,05","","0,68%"
"17.08.2022","1.730,37","1.745,62","1.751,04","1.729,70","","-0,83%"
"16.08.2022","1.744,93","1.751,23","1.756,19","1.742,75","","-0,33%"
"15.08.2022","1.750,78","1.756,15","1.756,95","1.738,53","","-0,28%"
"12.08.2022","1.755,76","1.734,75","1.757,61","1.731,05","","1,28%"
"11.08.2022","1.733,62","1.740,45","1.741,10","1.728,60","","-0,34%"
"10.08.2022","1.739,54","1.756,90","1.758,32","1.735,59","","-0,93%"
"09.08.2022","1.755,84","1.754,84","1.759,71","1.746,53","","0,12%"
"08.08.2022","1.753,69","1.744,02","1.756,20","1.738,72","","0,65%"
"05.08.2022","1.742,30","1.748,29","1.754,44","1.736,75","","-0,29%"
"04.08.2022","1.747,33","1.736,84","1.757,93","1.734,55","","0,67%"
"03.08.2022","1.735,70","1.731,70","1.741,50","1.726,82","","0,27%"
"02.08.2022","1.731,08","1.727,09","1.752,44","1.723,87","","0,29%"
"01.08.2022","1.726,05","1.728,54","1.734,27","1.717,76","","-0,07%"
"29.07.2022","1.727,24","1.721,89","1.732,62","1.718,28","","0,34%"
"28.07.2022","1.721,31","1.700,68","1.729,57","1.698,49","","1,32%"
"27.07.2022","1.698,92","1.697,72","1.706,24","1.688,45","","0,13%"
"26.07.2022","1.696,67","1.682,77","1.700,99","1.680,53","","0,90%"
"25.07.2022","1.681,58","1.691,60","1.696,48","1.675,01","","-0,51%"
"22.07.2022","1.690,12","1.680,10","1.700,89","1.678,98","","0,69%"
"21.07.2022","1.678,52","1.666,86","1.685,63","1.643,58","","0,74%"
"20.07.2022","1.666,13","1.673,88","1.681,98","1.662,62","","-0,39%"
"19.07.2022","1.672,57","1.685,07","1.689,00","1.666,57","","-0,68%"
"18.07.2022","1.683,94","1.693,39","1.702,29","1.680,07","","-0,48%"
"15.07.2022","1.692,04","1.706,73","1.710,76","1.687,34","","-0,81%"
"14.07.2022","1.705,88","1.724,93","1.727,89","1.701,17","","-1,05%"
"13.07.2022","1.723,96","1.719,61","1.728,26","1.703,11","","0,31%"
"12.07.2022","1.718,64","1.726,95","1.740,19","1.715,39","","-0,43%"
"11.07.2022","1.726,11","1.713,09","1.732,29","1.709,75","","0,93%"
"08.07.2022","1.710,21","1.712,78","1.726,41","1.708,84","","-0,06%"
"07.07.2022","1.711,24","1.708,07","1.718,36","1.704,02","","0,27%"
"06.07.2022","1.706,59","1.718,78","1.737,14","1.702,24","","-0,69%"
"05.07.2022","1.718,44","1.736,86","1.754,91","1.718,62","","-0,98%"
"04.07.2022","1.735,36","1.737,51","1.739,47","1.725,24","","-0,03%"
"01.07.2022","1.735,86","1.724,10","1.741,78","1.709,51","","0,75%"
"30.06.2022","1.722,87","1.741,04","1.755,20","1.721,81","","-0,99%"
"29.06.2022","1.740,18","1.730,17","1.745,79","1.723,28","","0,68%"
"28.06.2022","1.728,49","1.722,00","1.736,29","1.719,72","","0,42%"
"27.06.2022","1.721,26","1.731,11","1.741,98","1.715,03","","-0,50%"
"24.06.2022","1.729,89","1.731,40","1.741,03","1.726,11","","-0,05%"
"23.06.2022","1.730,83","1.739,16","1.754,11","1.731,39","","-0,43%"
"22.06.2022","1.738,23","1.740,95","1.756,55","1.734,09","","-0,11%"
"21.06.2022","1.740,23","1.749,55","1.750,40","1.733,32","","-0,48%"
"20.06.2022","1.748,59","1.757,40","1.757,40","1.743,11","","-0,15%"
"17.06.2022","1.751,30","1.760,28","1.766,20","1.747,98","","-0,49%"
"16.06.2022","1.759,94","1.755,84","1.765,92","1.742,51","","0,30%"
"15.06.2022","1.754,63","1.735,98","1.762,64","1.732,37","","1,15%"
"14.06.2022","1.734,71","1.747,54","1.754,96","1.733,92","","-0,72%"
"13.06.2022","1.747,22","1.780,05","1.789,74","1.742,07","","-1,78%"
"10.06.2022","1.778,81","1.740,52","1.784,82","1.730,75","","2,23%"
"09.06.2022","1.740,06","1.729,35","1.741,84","1.715,84","","0,65%"
"08.06.2022","1.728,80","1.731,13","1.733,24","1.719,28","","-0,07%"
"07.06.2022","1.730,08","1.721,65","1.735,91","1.719,13","","0,53%"
"06.06.2022","1.721,01","1.726,50","1.732,46","1.720,58","","-0,31%"
"03.06.2022","1.726,30","1.738,88","1.742,16","1.722,84","","-0,64%"
"02.06.2022","1.737,48","1.734,17","1.746,49","1.730,04","","0,25%"
"01.06.2022","1.733,09","1.711,24","1.738,23","1.704,76","","1,30%"
"31.05.2022","1.710,80","1.722,41","1.733,32","1.709,28","","-0,64%"
"30.05.2022","1.721,74","1.726,57","1.733,87","1.718,75","","-0,30%"
"27.05.2022","1.726,97","1.725,20","1.738,11","1.720,53","","0,13%"
"26.05.2022","1.724,71","1.735,19","1.736,02","1.718,18","","-0,55%"
"25.05.2022","1.734,17","1.740,01","1.744,70","1.728,82","","-0,22%"
"24.05.2022","1.738,04","1.733,73","1.742,40","1.728,27","","0,30%"
"23.05.2022","1.732,90","1.746,77","1.753,05","1.730,05","","-0,84%"
"20.05.2022","1.747,58","1.739,61","1.751,13","1.736,31","","0,50%"
"19.05.2022","1.738,83","1.735,45","1.748,00","1.726,11","","0,25%"
"18.05.2022","1.734,49","1.720,61","1.740,26","1.716,14","","0,88%"
"17.05.2022","1.719,33","1.748,33","1.752,64","1.718,88","","-1,62%"
"16.05.2022","1.747,57","1.741,21","1.751,66","1.716,12","","0,52%"
"13.05.2022","1.738,54","1.755,27","1.759,30","1.735,69","","-0,91%"
"12.05.2022","1.754,59","1.762,20","1.776,72","1.754,14","","-0,38%"
"11.05.2022","1.761,27","1.746,03","1.764,17","1.738,72","","0,92%"
"10.05.2022","1.745,20","1.756,23","1.766,62","1.742,03","","-0,57%"
"09.05.2022","1.755,28","1.785,14","1.789,67","1.753,02","","-1,60%"
"06.05.2022","1.783,88","1.780,49","1.789,57","1.772,99","","0,25%"
"05.05.2022","1.779,39","1.771,05","1.809,89","1.770,26","","0,52%"
"04.05.2022","1.770,16","1.776,48","1.782,94","1.766,49","","-0,23%"
"03.05.2022","1.774,32","1.773,53","1.782,30","1.756,91","","0,08%"
"02.05.2022","1.772,84","1.797,95","1.802,39","1.762,45","","-1,42%"
"29.04.2022","1.798,42","1.804,90","1.821,24","1.795,41","","-0,28%"
"28.04.2022","1.803,46","1.786,54","1.805,67","1.781,12","","0,99%"
"27.04.2022","1.785,83","1.791,30","1.802,88","1.778,11","","-0,26%"
"26.04.2022","1.790,57","1.771,68","1.792,75","1.768,87","","1,13%"
"25.04.2022","1.770,59","1.780,87","1.792,24","1.760,82","","-1,01%"
"22.04.2022","1.788,62","1.800,55","1.808,95","1.782,63","","-0,62%"
"21.04.2022","1.799,72","1.804,30","1.806,15","1.778,58","","-0,18%"
"20.04.2022","1.802,94","1.807,76","1.808,95","1.792,03","","-0,23%"
"19.04.2022","1.807,09","1.835,25","1.837,49","1.802,30","","-1,51%"
"18.04.2022","1.834,72","1.827,68","1.848,59","1.823,69","","0,45%"
"15.04.2022","1.826,58","1.823,00","1.828,91","1.821,77","","0,28%"
"14.04.2022","1.821,52","1.816,82","1.831,52","1.802,59","","0,30%"
"13.04.2022","1.816,11","1.816,62","1.831,57","1.813,26","","0,04%"
"12.04.2022","1.815,41","1.795,15","1.822,31","1.792,85","","1,18%"
"11.04.2022","1.794,15","1.780,38","1.807,96","1.777,71","","0,27%"
"08.04.2022","1.789,37","1.775,51","1.796,45","1.773,93","","0,81%"
"07.04.2022","1.775,06","1.767,11","1.779,93","1.759,22","","0,49%"
"06.04.2022","1.766,39","1.764,05","1.771,35","1.756,84","","0,19%"
"05.04.2022","1.762,99","1.761,28","1.773,66","1.753,21","","0,13%"
"04.04.2022","1.760,76","1.744,09","1.763,75","1.733,69","","1,17%"
"01.04.2022","1.740,41","1.750,38","1.753,77","1.737,45","","-0,50%"
"31.03.2022","1.749,11","1.732,12","1.758,54","1.719,62","","1,03%"
"30.03.2022","1.731,20","1.731,34","1.736,87","1.717,80","","0,04%"
"29.03.2022","1.730,44","1.751,18","1.755,53","1.698,87","","-1,12%"
"28.03.2022","1.750,04","1.782,15","1.785,10","1.745,92","","-1,81%"
"25.03.2022","1.782,24","1.780,53","1.783,81","1.764,40","","0,15%"
"24.03.2022","1.779,61","1.766,73","1.789,61","1.763,26","","0,77%"
"23.03.2022","1.765,95","1.742,45","1.770,72","1.737,18","","1,41%"
"22.03.2022","1.741,47","1.757,17","1.765,97","1.731,36","","-0,86%"
"21.03.2022","1.756,66","1.737,30","1.762,05","1.735,53","","1,07%"
"18.03.2022","1.738,11","1.751,87","1.760,97","1.734,86","","-0,73%"
"17.03.2022","1.750,91","1.746,05","1.764,77","1.742,10","","0,31%"
"16.03.2022","1.745,50","1.751,12","1.756,07","1.726,40","","-0,27%"
"15.03.2022","1.750,15","1.782,86","1.788,20","1.736,00","","-1,79%"
"14.03.2022","1.782,00","1.814,56","1.823,32","1.778,55","","-2,04%"
"11.03.2022","1.819,20","1.817,82","1.822,99","1.779,55","","0,14%"
"10.03.2022","1.816,68","1.798,42","1.825,30","1.783,27","","1,08%"
"09.03.2022","1.797,25","1.880,24","1.887,46","1.788,21","","-4,40%"
"08.03.2022","1.879,89","1.840,88","1.902,73","1.822,51","","2,17%"
"07.03.2022","1.839,89","1.797,59","1.851,60","1.796,07","","2,14%"
"04.03.2022","1.801,29","1.749,49","1.805,02","1.747,28","","3,00%"
"03.03.2022","1.748,82","1.734,62","1.755,39","1.730,82","","0,89%"
"02.03.2022","1.733,34","1.748,45","1.756,61","1.720,61","","-0,81%"
"01.03.2022","1.747,50","1.701,05","1.751,45","1.696,99","","2,77%"
"28.02.2022","1.700,34","1.688,87","1.730,22","1.684,51","","1,53%"
"25.02.2022","1.674,71","1.701,12","1.717,05","1.672,06","","-1,48%"
"24.02.2022","1.699,95","1.687,24","1.768,43","1.677,42","","0,77%"
"23.02.2022","1.686,99","1.676,02","1.690,35","1.665,30","","0,69%"
"22.02.2022","1.675,40","1.685,20","1.694,29","1.666,19","","-0,57%"
"21.02.2022","1.684,96","1.677,69","1.686,26","1.659,05","","0,55%"
"18.02.2022","1.675,82","1.670,76","1.677,39","1.659,41","","0,32%"
"17.02.2022","1.670,44","1.643,80","1.673,48","1.640,39","","1,66%"
"16.02.2022","1.643,24","1.631,82","1.645,56","1.627,71","","0,73%"
"15.02.2022","1.631,33","1.655,21","1.661,06","1.624,52","","-1,40%"
"14.02.2022","1.654,43","1.640,13","1.659,77","1.631,10","","0,98%"
"11.02.2022","1.638,30","1.598,51","1.645,49","1.597,92","","2,53%"
"10.02.2022","1.597,91","1.603,99","1.611,18","1.596,00","","-0,38%"
"09.02.2022","1.603,96","1.599,39","1.606,57","1.595,70","","0,31%"
"08.02.2022","1.599,06","1.591,01","1.603,06","1.589,67","","0,53%"
"07.02.2022","1.590,57","1.576,39","1.595,24","1.575,82","","0,76%"
"04.02.2022","1.578,60","1.577,76","1.584,48","1.566,50","","0,11%"
"03.02.2022","1.576,90","1.598,41","1.601,09","1.569,80","","-1,30%"
"02.02.2022","1.597,73","1.598,19","1.602,80","1.591,02","","0,02%"
"01.02.2022","1.597,35","1.599,89","1.608,07","1.596,43","","-0,10%"
"31.01.2022","1.598,98","1.607,15","1.608,56","1.597,28","","-0,48%"
"28.01.2022","1.606,74","1.612,74","1.615,46","1.596,11","","-0,32%"
"27.01.2022","1.611,90","1.618,87","1.624,96","1.606,72","","-0,39%"
"26.01.2022","1.618,22","1.635,38","1.639,55","1.613,96","","-1,00%"
"25.01.2022","1.634,60","1.627,53","1.643,31","1.625,04","","0,48%"
"24.01.2022","1.626,83","1.616,64","1.630,77","1.615,07","","0,67%"
"21.01.2022","1.616,04","1.626,10","1.627,46","1.611,84","","-0,58%"
"20.01.2022","1.625,41","1.622,51","1.629,84","1.617,55","","0,23%"
"19.01.2022","1.621,64","1.601,32","1.624,63","1.597,49","","1,32%"
"18.01.2022","1.600,57","1.594,91","1.605,32","1.587,11","","0,41%"
"17.01.2022","1.594,07","1.592,39","1.598,84","1.589,38","","0,16%"
"14.01.2022","1.591,54","1.590,93","1.597,47","1.588,13","","0,07%"
"13.01.2022","1.590,44","1.595,94","1.597,70","1.580,98","","-0,30%"
"12.01.2022","1.595,24","1.602,80","1.603,10","1.592,80","","-0,43%"
"11.01.2022","1.602,17","1.590,63","1.604,41","1.588,90","","0,76%"
"10.01.2022","1.590,01","1.582,10","1.591,29","1.578,77","","0,62%"
"07.01.2022","1.580,24","1.586,01","1.588,09","1.575,14","","-0,30%"
"06.01.2022","1.584,95","1.599,92","1.602,17","1.578,63","","-0,88%"
"05.01.2022","1.599,00","1.607,65","1.614,55","1.598,56","","-0,48%"
"04.01.2022","1.606,69","1.594,59","1.609,58","1.594,02","","0,82%"
"03.01.2022","1.593,64","1.609,06","1.612,20","1.590,69","","-0,88%"
"31.12.2021","1.607,80","1.603,07","1.613,33","1.600,82","","0,35%"
"30.12.2021","1.602,16","1.589,87","1.605,60","1.586,11","","0,83%"
"29.12.2021","1.589,05","1.596,87","1.600,55","1.579,86","","-0,45%"
"28.12.2021","1.596,31","1.599,74","1.607,66","1.595,38","","-0,16%"
"27.12.2021","1.598,93","1.597,80","1.603,04","1.593,82","","0,11%"
"24.12.2021","1.597,13","1.596,51","1.613,16","1.589,07","","0,07%"
"23.12.2021","1.596,02","1.592,38","1.601,22","1.590,16","","0,28%"
"22.12.2021","1.591,53","1.585,23","1.592,99","1.581,66","","0,47%"
"21.12.2021","1.584,11","1.587,87","1.594,46","1.582,80","","-0,19%"
"20.12.2021","1.587,10","1.599,53","1.603,59","1.585,29","","-0,75%"
"17.12.2021","1.599,08","1.588,18","1.602,80","1.586,09","","0,73%"
"16.12.2021","1.587,53","1.574,43","1.591,18","1.571,67","","0,92%"
"15.12.2021","1.573,12","1.572,62","1.577,07","1.558,97","","0,09%"
"14.12.2021","1.571,70","1.583,32","1.586,83","1.562,93","","-0,70%"
"13.12.2021","1.582,79","1.575,48","1.587,93","1.574,90","","0,47%"
"10.12.2021","1.575,35","1.571,91","1.584,20","1.566,89","","0,27%"
"09.12.2021","1.571,18","1.572,12","1.579,06","1.567,48","","-0,02%"
"08.12.2021","1.571,53","1.583,52","1.588,35","1.570,71","","-0,72%"
"07.12.2021","1.582,95","1.575,60","1.589,48","1.573,48","","0,48%"
"06.12.2021","1.575,31","1.575,90","1.583,41","1.572,30","","-0,05%"
"03.12.2021","1.576,16","1.564,78","1.579,77","1.562,91","","0,75%"
"02.12.2021","1.564,50","1.574,10","1.575,63","1.554,97","","-0,58%"
"01.12.2021","1.573,59","1.565,24","1.583,35","1.563,76","","0,59%"
"30.11.2021","1.564,31","1.580,36","1.591,09","1.561,20","","-0,98%"
"29.11.2021","1.579,79","1.585,55","1.596,55","1.578,82","","-0,19%"
"26.11.2021","1.582,73","1.595,85","1.610,11","1.575,29","","-0,79%"
"25.11.2021","1.595,40","1.597,37","1.600,85","1.593,66","","-0,08%"
"24.11.2021","1.596,69","1.590,59","1.601,08","1.588,44","","0,43%"
"23.11.2021","1.589,86","1.606,07","1.612,53","1.581,46","","-0,97%"
"22.11.2021","1.605,44","1.634,30","1.640,60","1.603,38","","-1,76%"
"19.11.2021","1.634,24","1.634,86","1.654,21","1.631,88","","0,01%"
"18.11.2021","1.634,12","1.649,83","1.652,68","1.632,42","","-0,92%"
"17.11.2021","1.649,28","1.634,66","1.651,86","1.633,62","","0,94%"
"16.11.2021","1.633,92","1.638,55","1.651,44","1.632,51","","-0,23%"
"15.11.2021","1.637,67","1.628,16","1.641,08","1.619,64","","0,63%"
"12.11.2021","1.627,42","1.626,23","1.632,50","1.612,10","","0,13%"
"11.11.2021","1.625,36","1.610,56","1.628,33","1.605,75","","0,95%"
"10.11.2021","1.610,08","1.580,13","1.615,79","1.574,35","","1,94%"
"09.11.2021","1.579,38","1.573,95","1.580,91","1.567,82","","0,38%"
"08.11.2021","1.573,33","1.573,11","1.577,68","1.565,71","","0,14%"
"05.11.2021","1.571,17","1.550,42","1.572,82","1.549,00","","1,38%"
"04.11.2021","1.549,71","1.523,88","1.558,34","1.523,21","","1,75%"
"03.11.2021","1.523,07","1.543,96","1.544,51","1.518,99","","-1,31%"
"02.11.2021","1.543,30","1.544,90","1.549,57","1.541,06","","-0,09%"
"01.11.2021","1.544,63","1.542,86","1.552,74","1.538,78","","0,20%"
"29.10.2021","1.541,55","1.539,93","1.544,08","1.523,93","","0,16%"
"28.10.2021","1.539,15","1.548,24","1.559,71","1.535,15","","-0,55%"
"27.10.2021","1.547,61","1.546,00","1.550,53","1.536,55","","0,13%"
"26.10.2021","1.545,64","1.557,42","1.558,00","1.535,53","","-0,70%"
"25.10.2021","1.556,58","1.539,92","1.559,25","1.538,93","","1,18%"
